토질/암질/굴착심도/EL CAD 문자 검토
============================================================================================================================================

============================================================================================================================================
FILE: C-610 굴착계획 단면도 (5).dxf
hit count: 36

y=3032392.0 | x=-14620257.4 | layer=C-NOTE | text=2. 착공 전에 대지경계선, 지하층 구조물선, 지반고 등에 대해 현황측량을 반드시 실시하여 설계도면과의 상이점을 검토 후 착공하여야 한다.
y=3032392.0 | x=-14578999.3 | layer=C-NOTE | text=11. 굴착시 계측을 통하여 공사중 배면지반 및 흙막이 벽체의 과도한 변형조짐이 예상 될 경우 즉시 공사를 중단하고 되메우기 또는 보강
y=3029392.0 | x=-14620257.4 | layer=C-NOTE | text=4. 흙막이벽체의 근입깊이는 최소설계 근입깊이를 확보하여야 하며, 지지층에 확실하게 설치될 수 있도록 관리하여야 한다.
y=3026392.0 | x=-14578999.3 | layer=C-NOTE | text=14. 흙막이 벽체 천공시 천공기록을 전개도상에 표기하여 설계에 반영된 지층조건과의 비교를 통해 토목계획의 적정성을 확인하여야 한다.


============================================================================================================================================
FILE: C-618 굴착계획 전개도 (7).dxf
hit count: 36

y=3097095.5 | x=-14487684.3 | layer=-$$범례TEXT | text=■ 주상도 범례
y=3093509.6 | x=-14487272.6 | layer=C-NOTE | text=실트질모래
y=3092253.4 | x=-14487272.6 | layer=C-NOTE | text=점토질모래
y=3091047.0 | x=-14486617.3 | layer=C-NOTE | text=풍화토
y=3089820.2 | x=-14486610.4 | layer=C-NOTE | text=풍화암
y=3060029.8 | x=-14461985.0 | layer=-$$굴착심도 | text=EL(+)40.50
y=3059529.8 | x=-14485436.1 | layer=-$$굴착심도 | text=EL(+)40.00
y=3059004.8 | x=-14423949.9 | layer=-$$굴착심도 | text=EL(+)39.50
y=3058524.2 | x=-14416139.9 | layer=주상도 | text=EL(+)39.46m
y=3058524.2 | x=-14459692.1 | layer=주상도 | text=EL(+)39.46m
y=3058518.8 | x=-14455000.3 | layer=주상도 | text=EL.(+) 38.986
y=3058071.8 | x=-14411448.1 | layer=주상도 | text=EL.(+) 38.539
y=3057866.6 | x=-14456320.0 | layer=Layer | text=매립층
y=3057016.6 | x=-14456320.0 | layer=Layer | text=퇴적층
y=3056969.6 | x=-14412767.8 | layer=Layer | text=매립층
y=3055119.6 | x=-14412767.8 | layer=Layer | text=퇴적층
y=3054969.8 | x=-14436275.1 | layer=-$$굴착심도 | text=EL(+)35.44
y=3054969.8 | x=-14482834.0 | layer=-$$굴착심도 | text=EL(+)35.44
y=3054969.8 | x=-14461985.0 | layer=-$$굴착심도 | text=EL(+)35.44
y=3054616.6 | x=-14456320.0 | layer=Layer | text=퇴적층
y=3053069.8 | x=-14423757.4 | layer=-$$굴착심도 | text=EL(+)33.54
y=3052719.6 | x=-14412767.8 | layer=Layer | text=퇴적층
y=3051966.6 | x=-14456320.0 | layer=Layer | text=풍화토
y=3051469.8 | x=-14423757.4 | layer=-$$굴착심도 | text=EL(+)31.94
y=3051069.8 | x=-14407418.9 | layer=-$$굴착심도 | text=EL(+)31.54
y=3050916.6 | x=-14456320.0 | layer=Layer | text=풍화암
y=3050569.6 | x=-14412767.8 | layer=Layer | text=풍화토
y=3049569.6 | x=-14412767.8 | layer=Layer | text=풍화암
y=3042323.2 | x=-14457171.8 | layer=-$$TEXT | text=시공하한선 : EL(+)31.00m
y=3041899.3 | x=-14445833.7 | layer=-$$TEXT | text=시공하한선 : EL(+)31.00m
y=3041862.8 | x=-14429758.1 | layer=-$$TEXT | text=시공하한선 : EL(+)29.54m
y=3033392.0 | x=-14494107.4 | layer=C-NOTE | text=1. 본 설계는 대표 주상도를 기준으로여 설계하였으므로, 시험천공에 따른 지층조건이 상이 할 경우 재검토를 실시하여야 한다.
y=3032392.0 | x=-14494107.4 | layer=C-NOTE | text=2. 착공 전에 대지경계선, 지하층 구조물선, 지반고 등에 대해 현황측량을 반드시 실시하여 설계도면과의 상이점을 검토 후 착공하여야 한다.
y=3032392.0 | x=-14452849.3 | layer=C-NOTE | text=11. 굴착시 계측을 통하여 공사중 배면지반 및 흙막이 벽체의 과도한 변형조짐이 예상 될 경우 즉시 공사를 중단하고 되메우기 또는 보강
y=3029392.0 | x=-14494107.4 | layer=C-NOTE | text=4. 흙막이벽체의 근입깊이는 최소설계 근입깊이를 확보하여야 하며, 지지층에 확실하게 설치될 수 있도록 관리하여야 한다.
y=3026392.0 | x=-14452849.3 | layer=C-NOTE | text=14. 흙막이 벽체 천공시 천공기록을 전개도상에 표기하여 설계에 반영된 지층조건과의 비교를 통해 토목계획의 적정성을 확인하여야 한다.


============================================================================================================================================
FILE: C-619 굴착계획 전개도 (8).dxf
hit count: 41

y=3097095.5 | x=-14361534.3 | layer=-$$범례TEXT | text=■ 주상도 범례
y=3093509.6 | x=-14361122.6 | layer=C-NOTE | text=실트질모래
y=3092253.4 | x=-14361122.6 | layer=C-NOTE | text=점토질모래
y=3091047.0 | x=-14360467.3 | layer=C-NOTE | text=풍화토
y=3089820.2 | x=-14360460.4 | layer=C-NOTE | text=풍화암
y=3060245.8 | x=-14279542.7 | layer=주상도 | text=EL.(+) 40.713
y=3059004.8 | x=-14354837.2 | layer=-$$굴착심도 | text=EL(+)39.50
y=3059004.8 | x=-14325172.0 | layer=-$$굴착심도 | text=EL(+)39.50
y=3059004.8 | x=-14289825.3 | layer=-$$굴착심도 | text=EL(+)39.50
y=3058843.6 | x=-14280862.4 | layer=Layer | text=매립층
y=3058524.2 | x=-14350694.2 | layer=주상도 | text=EL(+)39.46m
y=3058524.2 | x=-14284234.5 | layer=주상도 | text=EL(+)39.46m
y=3058524.2 | x=-14315214.2 | layer=주상도 | text=EL(+)39.46m
y=3058146.8 | x=-14346002.5 | layer=주상도 | text=EL.(+) 38.614
y=3057594.8 | x=-14289825.3 | layer=-$$굴착심도 | text=EL(+)38.09
y=3057494.6 | x=-14347322.1 | layer=Layer | text=매립층
y=3057093.8 | x=-14310522.5 | layer=주상도 | text=EL.(+) 37.561
y=3056644.6 | x=-14347322.1 | layer=Layer | text=퇴적층
y=3056591.6 | x=-14311842.1 | layer=Layer | text=매립층
y=3056193.6 | x=-14280862.4 | layer=Layer | text=퇴적층
y=3055391.6 | x=-14311842.1 | layer=Layer | text=퇴적층
y=3054569.8 | x=-14273764.0 | layer=-$$굴착심도 | text=EL(+)35.04
y=3054544.6 | x=-14347322.1 | layer=Layer | text=퇴적층
y=3053343.6 | x=-14280862.4 | layer=Layer | text=퇴적층
y=3053141.6 | x=-14311842.1 | layer=Layer | text=퇴적층
y=3052769.8 | x=-14354672.9 | layer=-$$굴착심도 | text=EL(+)33.24
y=3052394.6 | x=-14347322.1 | layer=Layer | text=풍화토
y=3051969.8 | x=-14354672.9 | layer=-$$굴착심도 | text=EL(+)32.44
y=3051069.8 | x=-14325143.5 | layer=-$$굴착심도 | text=EL(+)31.54
y=3050744.6 | x=-14347322.1 | layer=Layer | text=풍화암
y=3049993.6 | x=-14280862.4 | layer=Layer | text=풍화토
y=3049841.6 | x=-14311842.1 | layer=Layer | text=풍화암
y=3047243.6 | x=-14280862.4 | layer=Layer | text=풍화암
y=3041899.3 | x=-14356363.1 | layer=-$$TEXT | text=시공하한선 : EL(+)31.00m
y=3041899.3 | x=-14292613.1 | layer=-$$TEXT | text=시공하한선 : EL(+)31.00m
y=3041862.8 | x=-14319037.5 | layer=-$$TEXT | text=시공하한선 : EL(+)29.54m
y=3033392.0 | x=-14367957.4 | layer=C-NOTE | text=1. 본 설계는 대표 주상도를 기준으로여 설계하였으므로, 시험천공에 따른 지층조건이 상이 할 경우 재검토를 실시하여야 한다.
y=3032392.0 | x=-14367957.4 | layer=C-NOTE | text=2. 착공 전에 대지경계선, 지하층 구조물선, 지반고 등에 대해 현황측량을 반드시 실시하여 설계도면과의 상이점을 검토 후 착공하여야 한다.
y=3032392.0 | x=-14326699.3 | layer=C-NOTE | text=11. 굴착시 계측을 통하여 공사중 배면지반 및 흙막이 벽체의 과도한 변형조짐이 예상 될 경우 즉시 공사를 중단하고 되메우기 또는 보강
y=3029392.0 | x=-14367957.4 | layer=C-NOTE | text=4. 흙막이벽체의 근입깊이는 최소설계 근입깊이를 확보하여야 하며, 지지층에 확실하게 설치될 수 있도록 관리하여야 한다.
y=3026392.0 | x=-14326699.3 | layer=C-NOTE | text=14. 흙막이 벽체 천공시 천공기록을 전개도상에 표기하여 설계에 반영된 지층조건과의 비교를 통해 토목계획의 적정성을 확인하여야 한다.


============================================================================================================================================
FILE: C-620 가시설 상세도 (1).dxf
hit count: 0



============================================================================================================================================
FILE: C-621 가시설 상세도 (2).dxf
hit count: 0



